ID,Class,Gender,Age,number.online.courses.taken,TA,Question,Likert.Score,Theme,ScoreNegPos
1,3,female,21,3,Jesse,Facilitated.learning,4,teaching,1
1,3,female,21,3,Jesse,Provided.helpful.feedback,5,teaching,2
1,3,female,21,3,Jesse,Is.an.expert,4,knowledge,1
1,3,female,21,3,Jesse,Graded.in.a.timely.manner,5,professional,2
1,3,female,21,3,Jesse,Graded.Fairly,5,teaching,2
1,3,female,21,3,Jesse,Did.NOT.respond.to.email.promptly,5,professional,2
1,3,female,21,3,Jesse,Knowledgable.of.course.content,5,knowledge,2
1,3,female,21,3,Jesse,Helpful.feedback.vias.Canvas.discussion,5,teaching,2
1,3,female,21,3,Jesse,Consistently.fulfilled.responsibilities,5,professional,2
1,3,female,21,3,Jesse,Considerate.in.communication,5,approachable,2
1,3,female,21,3,Jesse,Treated.me.with.respect,5,approachable,2
1,3,female,21,3,Jesse,Enthusiastic,5,approachable,2
1,3,female,21,3,Jesse,Professional,5,professional,2
1,3,female,21,3,Jesse,TA.again,4,teaching,1
2,2,female,19,> 5,Jesse,Facilitated.learning,4,teaching,1
2,2,female,19,> 5,Jesse,Provided.helpful.feedback,5,teaching,2
2,2,female,19,> 5,Jesse,Is.an.expert,5,knowledge,2
2,2,female,19,> 5,Jesse,Graded.in.a.timely.manner,4,professional,1
2,2,female,19,> 5,Jesse,Graded.Fairly,4,teaching,1
2,2,female,19,> 5,Jesse,Did.NOT.respond.to.email.promptly,2,professional,-1
2,2,female,19,> 5,Jesse,Knowledgable.of.course.content,4,knowledge,1
2,2,female,19,> 5,Jesse,Helpful.feedback.vias.Canvas.discussion,3,teaching,0
2,2,female,19,> 5,Jesse,Consistently.fulfilled.responsibilities,5,professional,2
2,2,female,19,> 5,Jesse,Considerate.in.communication,5,approachable,2
2,2,female,19,> 5,Jesse,Treated.me.with.respect,5,approachable,2
2,2,female,19,> 5,Jesse,Enthusiastic,5,approachable,2
2,2,female,19,> 5,Jesse,Professional,5,professional,2
2,2,female,19,> 5,Jesse,TA.again,5,teaching,2
3,5,female,23,0,Jesse,Facilitated.learning,5,teaching,2
3,5,female,23,0,Jesse,Provided.helpful.feedback,5,teaching,2
3,5,female,23,0,Jesse,Is.an.expert,5,knowledge,2
3,5,female,23,0,Jesse,Graded.in.a.timely.manner,5,professional,2
3,5,female,23,0,Jesse,Graded.Fairly,5,teaching,2
3,5,female,23,0,Jesse,Did.NOT.respond.to.email.promptly,5,professional,2
3,5,female,23,0,Jesse,Knowledgable.of.course.content,5,knowledge,2
3,5,female,23,0,Jesse,Helpful.feedback.vias.Canvas.discussion,5,teaching,2
3,5,female,23,0,Jesse,Consistently.fulfilled.responsibilities,5,professional,2
3,5,female,23,0,Jesse,Considerate.in.communication,5,approachable,2
3,5,female,23,0,Jesse,Treated.me.with.respect,5,approachable,2
3,5,female,23,0,Jesse,Enthusiastic,5,approachable,2
3,5,female,23,0,Jesse,Professional,5,professional,2
3,5,female,23,0,Jesse,TA.again,5,teaching,2
4,4,male,23,> 5,Jesse,Facilitated.learning,4,teaching,1
4,4,male,23,> 5,Jesse,Provided.helpful.feedback,4,teaching,1
4,4,male,23,> 5,Jesse,Is.an.expert,4,knowledge,1
4,4,male,23,> 5,Jesse,Graded.in.a.timely.manner,4,professional,1
4,4,male,23,> 5,Jesse,Graded.Fairly,4,teaching,1
4,4,male,23,> 5,Jesse,Did.NOT.respond.to.email.promptly,4,professional,1
4,4,male,23,> 5,Jesse,Knowledgable.of.course.content,5,knowledge,2
4,4,male,23,> 5,Jesse,Helpful.feedback.vias.Canvas.discussion,4,teaching,1
4,4,male,23,> 5,Jesse,Consistently.fulfilled.responsibilities,4,professional,1
4,4,male,23,> 5,Jesse,Considerate.in.communication,4,approachable,1
4,4,male,23,> 5,Jesse,Treated.me.with.respect,5,approachable,2
4,4,male,23,> 5,Jesse,Enthusiastic,4,approachable,1
4,4,male,23,> 5,Jesse,Professional,5,professional,2
4,4,male,23,> 5,Jesse,TA.again,4,teaching,1
5,4,male,old,3,Emily,Facilitated.learning,4,teaching,1
5,4,male,old,3,Emily,Provided.helpful.feedback,4,teaching,1
5,4,male,old,3,Emily,Is.an.expert,3,knowledge,0
5,4,male,old,3,Emily,Graded.in.a.timely.manner,4,professional,1
5,4,male,old,3,Emily,Graded.Fairly,2,teaching,-1
5,4,male,old,3,Emily,Did.NOT.respond.to.email.promptly,4,professional,1
5,4,male,old,3,Emily,Knowledgable.of.course.content,3,knowledge,0
5,4,male,old,3,Emily,Helpful.feedback.vias.Canvas.discussion,3,teaching,0
